   3.9400000e+02	   7.0495524e+12	
   3.9500000e+02	   6.0150072e+12	
   3.9600000e+02	   6.1821837e+12	
   3.9700000e+02	   5.7747762e+12	
   3.9800000e+02	   5.3518806e+12	
   3.9900000e+02	   5.3374485e+12	
   4.0000000e+02	   5.8151388e+12	
   4.0100000e+02	   8.8066437e+12	
   4.0200000e+02	   1.5575497e+13	
   4.0300000e+02	   2.2710026e+13	
   4.0400000e+02	   2.7374864e+13	
   4.0500000e+02	   2.6721164e+13	
   4.0600000e+02	   2.1035829e+13	
   4.0700000e+02	   1.3837561e+13	
   4.0800000e+02	   7.8011931e+12	
   4.0900000e+02	   5.1778911e+12	
   4.1000000e+02	   3.6339141e+12	
   4.1100000e+02	   2.8430154e+12	
   4.1200000e+02	   2.8811537e+12	
   4.1300000e+02	   2.3674116e+12	
   4.1400000e+02	   2.2885852e+12	
   4.1500000e+02	   1.5875701e+12	
   4.1600000e+02	   2.0573745e+12	
   4.1700000e+02	   1.7305352e+12	
   4.1800000e+02	   1.7169255e+12	
   4.1900000e+02	   1.4600467e+12	
   4.2000000e+02	   1.3440170e+12	
   4.2100000e+02	   1.0998628e+12	
   4.2200000e+02	   1.2618056e+12	
   4.2300000e+02	   1.1470511e+12	
   4.2400000e+02	   8.4663048e+11	
   4.2500000e+02	   1.0474267e+12	
   4.2600000e+02	   6.7014270e+11	
   4.2700000e+02	   5.9916180e+11	
   4.2800000e+02	   9.1677261e+11	
   4.2900000e+02	   6.1817961e+11	
   4.3000000e+02	   1.3661611e+12	
   4.3100000e+02	   5.4737079e+12	
   4.3200000e+02	   2.0319154e+13	
   4.3300000e+02	   5.5472367e+13	
   4.3400000e+02	   9.5018184e+13	
   4.3500000e+02	   1.2148651e+14	
   4.3600000e+02	   1.1945681e+14	
   4.3700000e+02	   8.9514165e+13	
   4.3800000e+02	   5.0799090e+13	
   4.3900000e+02	   1.8618904e+13	
   4.4000000e+02	   5.3734179e+12	
   4.4100000e+02	   1.3384725e+12	
   4.4200000e+02	   6.7979640e+11	
   4.4300000e+02	   3.8901981e+11	
   4.4400000e+02	   6.7600611e+11	
   4.4500000e+02	   5.3534040e+11	
   4.4600000e+02	   6.0483141e+11	
   4.4700000e+02	   5.1169041e+11	
   4.4800000e+02	   2.9013057e+11	
   4.4900000e+02	   4.0341876e+11	
   4.5000000e+02	   5.4013068e+11	
   4.5100000e+02	   3.4415229e+11	
   4.5200000e+02	   4.2519561e+11	
   4.5300000e+02	   3.8337993e+11	
   4.5400000e+02	   7.0344801e+11	
   4.5500000e+02	   1.8876536e+11	
   4.5600000e+02	   6.2093916e+11	
   4.5700000e+02	   4.9826094e+11	
   4.5800000e+02	   3.0991764e+11	
   4.5900000e+02	   4.9639329e+11	
   4.6000000e+02	   4.2910722e+11	
   4.6100000e+02	   3.2423187e+11	
   4.6200000e+02	   4.4726385e+11	
   4.6300000e+02	   4.7695782e+11	
   4.6400000e+02	   5.1219336e+11	
   4.6500000e+02	   4.7965950e+11	
   4.6600000e+02	   4.8847146e+11	
   4.6700000e+02	   4.7688753e+11	
   4.6800000e+02	   4.7423031e+11	
   4.6900000e+02	   4.8571056e+11	
   4.7000000e+02	   4.5172941e+11	
   4.7100000e+02	   5.4008052e+11	
   4.7200000e+02	   4.0506897e+11	
   4.7300000e+02	   5.9903775e+11	
   4.7400000e+02	   1.7561965e+11	
   4.7500000e+02	   3.2446908e+11	
   4.7600000e+02	   6.0959604e+11	
   4.7700000e+02	   4.8039180e+11	
   4.7800000e+02	   2.9446361e+11	
   4.7900000e+02	   4.9930125e+11	
   4.8000000e+02	   3.3923490e+11	
   4.8100000e+02	   4.2291408e+11	
   4.8200000e+02	   4.2178266e+11	
   4.8300000e+02	   5.0199894e+11	
   4.8400000e+02	   4.2274173e+11	
   4.8500000e+02	   4.1922372e+11	
   4.8600000e+02	   3.9174243e+11	
   4.8700000e+02	   6.2883819e+11	
   4.8800000e+02	   6.4264344e+11	
   4.8900000e+02	   8.2238706e+11	
   4.9000000e+02	   7.3682892e+11	
   4.9100000e+02	   1.0252543e+12	
   4.9200000e+02	   9.7336245e+11	
   4.9300000e+02	   7.5313851e+11	
   4.9400000e+02	   6.8149074e+11	
   4.9500000e+02	   4.8152535e+11	
   4.9600000e+02	   4.2838230e+11	
   4.9700000e+02	   3.4370034e+11	
   4.9800000e+02	   4.5974520e+11	
   4.9900000e+02	   4.4060931e+11	
   5.0000000e+02	   4.8387894e+11	
   5.0100000e+02	   4.0788366e+11	
   5.0200000e+02	   3.9205269e+11	
   5.0300000e+02	   4.3519611e+11	
   5.0400000e+02	   3.8842194e+11	
   5.0500000e+02	   4.1040636e+11	
   5.0600000e+02	   3.3730365e+11	
   5.0700000e+02	   3.1823448e+11	
   5.0800000e+02	   5.2838466e+11	
   5.0900000e+02	   4.4159160e+11	
   5.1000000e+02	   4.6661976e+11	
   5.1100000e+02	   4.0642143e+11	
   5.1200000e+02	   4.2781560e+11	
   5.1300000e+02	   3.0321228e+11	
   5.1400000e+02	   4.0337889e+11	
   5.1500000e+02	   4.1128968e+11	
   5.1600000e+02	   3.5855073e+11	
   5.1700000e+02	   4.6122417e+11	
   5.1800000e+02	   2.2380109e+11	
   5.1900000e+02	   4.3024203e+11	
   5.2000000e+02	   5.5691619e+11	
   5.2100000e+02	   3.4941495e+11	
   5.2200000e+02	   4.0033209e+11	
   5.2300000e+02	   5.2935696e+11	
   5.2400000e+02	   3.9413355e+11	
   5.2500000e+02	   4.4776254e+11	
   5.2600000e+02	   4.7482617e+11	
   5.2700000e+02	   4.3269996e+11	
   5.2800000e+02	   4.0735236e+11	
   5.2900000e+02	   5.3391729e+11	
   5.3000000e+02	   3.1175904e+11	
   5.3100000e+02	   5.2379835e+11	
   5.3200000e+02	   4.4260962e+11	
   5.3300000e+02	   3.4211172e+11	
   5.3400000e+02	   6.3901602e+11	
   5.3500000e+02	   4.1369550e+11	
   5.3600000e+02	   5.3465409e+11	
   5.3700000e+02	   6.0908169e+11	
   5.3800000e+02	   7.7125596e+11	
   5.3900000e+02	   7.1368323e+11	
   5.4000000e+02	   7.8737067e+11	
   5.4100000e+02	   2.0995297e+12	
   5.4200000e+02	   8.0523150e+12	
   5.4300000e+02	   2.6908067e+13	
   5.4400000e+02	   5.3501907e+13	
   5.4500000e+02	   7.5472962e+13	
   5.4600000e+02	   8.1385311e+13	
   5.4700000e+02	   6.8052270e+13	
   5.4800000e+02	   4.2558702e+13	
   5.4900000e+02	   1.6874868e+13	
   5.5000000e+02	   4.9718304e+12	
   5.5100000e+02	   1.5416361e+12	
   5.5200000e+02	   7.9269669e+11	
   5.5300000e+02	   4.4260977e+11	
   5.5400000e+02	   5.8989780e+11	
   5.5500000e+02	   8.4744765e+11	
   5.5600000e+02	   5.4282411e+11	
   5.5700000e+02	   6.0422766e+11	
   5.5800000e+02	   5.6958576e+11	
   5.5900000e+02	   7.6855665e+11	
   5.6000000e+02	   7.2831840e+11	
   5.6100000e+02	   7.5546888e+11	
   5.6200000e+02	   7.3228128e+11	
   5.6300000e+02	   8.4797880e+11	
   5.6400000e+02	   9.2140758e+11	
   5.6500000e+02	   7.2355428e+11	
   5.6600000e+02	   9.7995840e+11	
   5.6700000e+02	   8.5111113e+11	
   5.6800000e+02	   6.9017331e+11	
   5.6900000e+02	   9.6205806e+11	
   5.7000000e+02	   8.7938454e+11	
   5.7100000e+02	   8.4396012e+11	
   5.7200000e+02	   1.0112785e+12	
   5.7300000e+02	   1.9480228e+12	
   5.7400000e+02	   5.2954494e+12	
   5.7500000e+02	   1.0446714e+13	
   5.7600000e+02	   1.6630610e+13	
   5.7700000e+02	   2.1415739e+13	
   5.7800000e+02	   2.2463870e+13	
   5.7900000e+02	   1.8962682e+13	
   5.8000000e+02	   1.3203048e+13	
   5.8100000e+02	   7.7103027e+12	
   5.8200000e+02	   3.5192331e+12	
   5.8300000e+02	   1.6805992e+12	
   5.8400000e+02	   1.2872368e+12	
   5.8500000e+02	   1.1173048e+12	
   5.8600000e+02	   1.1359625e+12	
   5.8700000e+02	   1.0038866e+12	
   5.8800000e+02	   1.0104710e+12	
   5.8900000e+02	   1.0071291e+12	
   5.9000000e+02	   9.3496707e+11	
   5.9100000e+02	   8.8831119e+11	
   5.9200000e+02	   1.1279047e+12	
   5.9300000e+02	   9.6218967e+11	
   5.9400000e+02	   9.5033232e+11	
   5.9500000e+02	   1.0185387e+12	
   5.9600000e+02	   8.8989795e+11	
   5.9700000e+02	   8.7333507e+11	
   5.9800000e+02	   8.6223873e+11	
   5.9900000e+02	   8.6401833e+11	
   6.0000000e+02	   7.0571445e+11	
   6.0100000e+02	   6.9393363e+11	
   6.0200000e+02	   5.9711238e+11	
   6.0300000e+02	   7.9748988e+11	
   6.0400000e+02	   6.9536034e+11	
   6.0500000e+02	   7.4318637e+11	
   6.0600000e+02	   7.5554754e+11	
   6.0700000e+02	   7.5496908e+11	
   6.0800000e+02	   7.9030290e+11	
   6.0900000e+02	   7.0567026e+11	
   6.1000000e+02	   7.8097776e+11	
   6.1100000e+02	   9.3100788e+11	
   6.1200000e+02	   9.5421660e+11	
   6.1300000e+02	   8.9284872e+11	
   6.1400000e+02	   6.3499707e+11	
   6.1500000e+02	   8.4441258e+11	
   6.1600000e+02	   8.9742504e+11	
   6.1700000e+02	   7.3413111e+11	
   6.1800000e+02	   5.1055050e+11	
   6.1900000e+02	   6.1139424e+11	
   6.2000000e+02	   5.2436259e+11	
   6.2100000e+02	   7.5101157e+11	
   6.2200000e+02	   4.6229082e+11	
   6.2300000e+02	   3.4382259e+11	
   6.2400000e+02	   7.4960736e+11	
   6.2500000e+02	   6.3652749e+11	
   6.2600000e+02	   6.6336357e+11	
   6.2700000e+02	   5.2449828e+11	
   6.2800000e+02	   3.7657716e+11	
   6.2900000e+02	   5.3608641e+11	
   6.3000000e+02	   4.3466799e+11	
   6.3100000e+02	   4.6144320e+11	
   6.3200000e+02	   2.1337363e+11	
   6.3300000e+02	   4.8174252e+11	
   6.3400000e+02	   3.8735610e+11	
   6.3500000e+02	   4.2289545e+11	
   6.3600000e+02	   2.0794086e+11	
   6.3700000e+02	   4.2606804e+11	
   6.3800000e+02	   1.2924816e+11	
   6.3900000e+02	   2.8841413e+10	
   6.4000000e+02	   3.0660465e+11	
   6.4100000e+02	   1.6552950e+11	
   6.4200000e+02	   2.8850345e+11	
   6.4300000e+02	   1.8146220e+11	
   6.4400000e+02	   1.7915303e+11	
   6.4500000e+02	   3.2714184e+11	
   6.4600000e+02	   5.7726975e+11	
   6.4700000e+02	   1.6058006e+11	
   6.4800000e+02	   2.7458282e+11	
   6.4900000e+02	   2.0972348e+11	
   6.5000000e+02	   0.0000000e+00	
   6.5100000e+02	   2.1750307e+11	
   6.5200000e+02	   2.1220493e+10	
   6.5300000e+02	   1.4330790e+11	
   6.5400000e+02	   4.1605881e+11	
   6.5500000e+02	   2.5508779e+11	
   6.5600000e+02	   3.7656276e+11	
   6.5700000e+02	   7.1333277e+10	
   6.5800000e+02	   1.1530908e+11	
   6.5900000e+02	   2.1877375e+10	
   6.6000000e+02	   0.0000000e+00	
   6.6100000e+02	   0.0000000e+00	
   6.6200000e+02	   0.0000000e+00	
   6.6300000e+02	   1.3391001e+11	
   6.6400000e+02	   1.6008848e+10	
   6.6500000e+02	   1.9313644e+11	
   6.6600000e+02	   2.2326566e+11	
   6.6700000e+02	   0.0000000e+00	
   6.6800000e+02	   1.9276800e+11	
   6.6900000e+02	   3.3565491e+09	
   6.7000000e+02	   4.6200738e+10	
   6.7100000e+02	   0.0000000e+00	
   6.7200000e+02	   0.0000000e+00	
   6.7300000e+02	   2.5148916e+11	
   6.7400000e+02	   1.3145853e+11	
   6.7500000e+02	   0.0000000e+00	
   6.7600000e+02	   0.0000000e+00	
   6.7700000e+02	   6.1717464e+10	
   6.7800000e+02	   1.0343912e+10	
   6.7900000e+02	   4.5574872e+06	
   6.8000000e+02	   0.0000000e+00	
   6.8100000e+02	   1.1828833e+11	
   6.8200000e+02	   0.0000000e+00	
   6.8300000e+02	   1.9334435e+10	
   6.8400000e+02	   0.0000000e+00	
   6.8500000e+02	   0.0000000e+00	
   6.8600000e+02	   9.4771536e+10	
   6.8700000e+02	   0.0000000e+00	
   6.8800000e+02	   0.0000000e+00	
   6.8900000e+02	   2.4835993e+11	
   6.9000000e+02	   7.8817188e+11	
   6.9100000e+02	   7.0544463e+11	
   6.9200000e+02	   5.0057334e+11	
   6.9300000e+02	   1.0469730e+11	
   6.9400000e+02	   4.2754530e+11	
   6.9500000e+02	   1.1609254e+11	
   6.9600000e+02	   1.5422327e+11	
   6.9700000e+02	   2.4115722e+11	
   6.9800000e+02	   3.6351510e+11	
   6.9900000e+02	   2.7894671e+10	
   7.0000000e+02	   2.4481223e+10	
   7.0100000e+02	   0.0000000e+00	
   7.0200000e+02	   0.0000000e+00	
   7.0300000e+02	   0.0000000e+00	
   7.0400000e+02	   0.0000000e+00	
   7.0500000e+02	   0.0000000e+00	
   7.0600000e+02	   3.9406425e+11	
   7.0700000e+02	   3.8522646e+11	
   7.0800000e+02	   2.8142867e+11	
   7.0900000e+02	   3.8223075e+11	
   7.1000000e+02	   3.7040322e+10	
   7.1100000e+02	   6.3175350e+10	
   7.1200000e+02	   0.0000000e+00	
   7.1300000e+02	   0.0000000e+00	
   7.1400000e+02	   0.0000000e+00	
   7.1500000e+02	   0.0000000e+00	
   7.1600000e+02	   0.0000000e+00	
   7.1700000e+02	   0.0000000e+00	
   7.1800000e+02	   0.0000000e+00	
   7.1900000e+02	   0.0000000e+00	
   7.2000000e+02	   0.0000000e+00	
   7.2100000e+02	   0.0000000e+00	
   7.2200000e+02	   0.0000000e+00	
   7.2300000e+02	   0.0000000e+00	
   7.2400000e+02	   0.0000000e+00	
   7.2500000e+02	   0.0000000e+00	
   7.2600000e+02	   0.0000000e+00	
   7.2700000e+02	   0.0000000e+00	
   7.2800000e+02	   0.0000000e+00	
   7.2900000e+02	   0.0000000e+00	
   7.3000000e+02	   0.0000000e+00	
   7.3100000e+02	   0.0000000e+00	
   7.3200000e+02	   0.0000000e+00	
   7.3300000e+02	   0.0000000e+00	
   7.3400000e+02	   0.0000000e+00	
   7.3500000e+02	   0.0000000e+00	
   7.3600000e+02	   5.6378598e+10	
   7.3700000e+02	   4.3239366e+11	
   7.3800000e+02	   1.3198597e+11	
   7.3900000e+02	   4.7808246e+11	
   7.4000000e+02	   4.9035198e+11	
   7.4100000e+02	   0.0000000e+00	
   7.4200000e+02	   0.0000000e+00	
   7.4300000e+02	   0.0000000e+00	
   7.4400000e+02	   0.0000000e+00	
   7.4500000e+02	   0.0000000e+00	
   7.4600000e+02	   0.0000000e+00	
   7.4700000e+02	   0.0000000e+00	
   7.4800000e+02	   0.0000000e+00	
   7.4900000e+02	   2.5221366e+11	
   7.5000000e+02	   3.1156197e+11	
   7.5100000e+02	   9.1265898e+11	
   7.5200000e+02	   9.6376341e+11	
   7.5300000e+02	   8.8412760e+10	
   7.5400000e+02	   8.4165156e+10	
   7.5500000e+02	   0.0000000e+00	
   7.5600000e+02	   0.0000000e+00	
   7.5700000e+02	   0.0000000e+00	
   7.5800000e+02	   0.0000000e+00	
   7.5900000e+02	   0.0000000e+00	
   7.6000000e+02	   0.0000000e+00	
   7.6100000e+02	   1.1509321e+11	
   7.6200000e+02	   9.1725786e+11	
   7.6300000e+02	   1.9238624e+12	
   7.6400000e+02	   1.9605621e+12	
   7.6500000e+02	   1.5011879e+12	
   7.6600000e+02	   8.7167907e+11	
   7.6700000e+02	   2.4708795e+11	
   7.6800000e+02	   0.0000000e+00	
   7.6900000e+02	   0.0000000e+00	
   7.7000000e+02	   0.0000000e+00	
   7.7100000e+02	   4.4291241e+11	
   7.7200000e+02	   8.3601684e+11	
   7.7300000e+02	   2.7174872e+11	
   7.7400000e+02	   6.7005261e+11	
   7.7500000e+02	   5.3040609e+10	
   7.7600000e+02	   6.2211000e+10	
   7.7700000e+02	   0.0000000e+00	
   7.7800000e+02	   0.0000000e+00	
   7.7900000e+02	   0.0000000e+00	
   7.8000000e+02	   0.0000000e+00	
   7.8100000e+02	   0.0000000e+00	
   7.8200000e+02	   0.0000000e+00	
   7.8300000e+02	   0.0000000e+00	
   7.8400000e+02	   0.0000000e+00	
   7.8500000e+02	   0.0000000e+00	
   7.8600000e+02	   0.0000000e+00	
   7.8700000e+02	   0.0000000e+00	
   7.8800000e+02	   0.0000000e+00	
   7.8900000e+02	   0.0000000e+00	
   7.9000000e+02	   0.0000000e+00	
   7.9100000e+02	   0.0000000e+00	
   7.9200000e+02	   0.0000000e+00	
   7.9300000e+02	   8.5420737e+10	
   7.9400000e+02	   7.2081645e+11	
   7.9500000e+02	   5.1943059e+11	
   7.9600000e+02	   7.9233426e+11	
   7.9700000e+02	   5.1023892e+11	
   7.9800000e+02	   1.8184106e+11	
   7.9900000e+02	   3.5493774e+11	
   8.0000000e+02	   7.6979247e+11	
   8.0100000e+02	   1.4620253e+12	
   8.0200000e+02	   1.1823914e+12	
   8.0300000e+02	   8.7050373e+11	
   8.0400000e+02	   6.6559281e+11	
   8.0500000e+02	   0.0000000e+00	
   8.0600000e+02	   0.0000000e+00	
   8.0700000e+02	   0.0000000e+00	
   8.0800000e+02	   0.0000000e+00	
   8.0900000e+02	   1.7979997e+11	
   8.1000000e+02	   2.2388333e+12	
   8.1100000e+02	   4.7092080e+12	
   8.1200000e+02	   4.2294027e+12	
   8.1300000e+02	   5.3970132e+12	
   8.1400000e+02	   3.0237012e+12	
   8.1500000e+02	   7.6022229e+11	
   8.1600000e+02	   0.0000000e+00	
   8.1700000e+02	   0.0000000e+00	
   8.1800000e+02	   0.0000000e+00	
   8.1900000e+02	   0.0000000e+00	
   8.2000000e+02	   0.0000000e+00	
   8.2100000e+02	   0.0000000e+00	
   8.2200000e+02	   0.0000000e+00	
   8.2300000e+02	   0.0000000e+00	
   8.2400000e+02	   0.0000000e+00	
   8.2500000e+02	   0.0000000e+00	
   8.2600000e+02	   4.5376173e+11	
   8.2700000e+02	   1.7324270e+11	
   8.2800000e+02	   4.2237636e+10	
   8.2900000e+02	   6.5875698e+10	
   8.3000000e+02	   0.0000000e+00	
   8.3100000e+02	   0.0000000e+00	
   8.3200000e+02	   0.0000000e+00	
   8.3300000e+02	   0.0000000e+00	
   8.3400000e+02	   0.0000000e+00	
   8.3500000e+02	   0.0000000e+00	
   8.3600000e+02	   0.0000000e+00	
   8.3700000e+02	   0.0000000e+00	
   8.3800000e+02	   0.0000000e+00	
   8.3900000e+02	   0.0000000e+00	
   8.4000000e+02	   4.6750515e+11	
   8.4100000e+02	   1.5034468e+12	
   8.4200000e+02	   3.2646759e+12	
   8.4300000e+02	   3.4214169e+12	
   8.4400000e+02	   2.3740784e+12	
   8.4500000e+02	   2.2503361e+12	
   8.4600000e+02	   7.0309959e+11	
   8.4700000e+02	   0.0000000e+00	
   8.4800000e+02	   0.0000000e+00	
   8.4900000e+02	   6.3755232e+10	
   8.5000000e+02	   0.0000000e+00	
