202,9.3E-21
206,4E-21
208,2.8E-21
210,2.3E-21
212,2E-21
214,1.7E-21
216,1.5E-21
218,1.2E-21
220,1.2E-21
222,9E-22
224,1.1E-21
226,9E-22
228,1.2E-21
230,1.2E-21
232,1.6E-21
234,1.8E-21
236,2.4E-21
238,2.7E-21
240,3.4E-21
242,4.1E-21
244,5.1E-21
246,6.1E-21
248,7.7E-21
250,9.1E-21
252,1.11E-20
254,1.27E-20
256,1.51E-20
258,1.71E-20
260,1.96E-20
261,2.11E-20
262,2.13E-20
263,2.43E-20
264,2.6E-20
265,2.79E-20
266,2.88E-20
267,3.16E-20
268,3.33E-20
269,3.45E-20
270,3.49E-20
271,3.75E-20
272,3.84E-20
273,4.05E-20
274,4.14E-20
275,4.35E-20
276,4.69E-20
277,4.91E-20
278,4.81E-20
279,5.03E-20
287,5.73E-20
288,5.79E-20
289,5.85E-20
290,5.87E-20
291,5.84E-20
292,5.84E-20
293,5.88E-20
294,5.92E-20
295,5.94E-20
296,5.86E-20
297,5.78E-20
298,5.73E-20
299,5.69E-20
300,5.59E-20
301,5.48E-20
302,5.43E-20
303,5.36E-20
304,5.29E-20
305,5.15E-20
306,4.98E-20
307,4.73E-20
308,4.57E-20
309,4.41E-20
310,4.27E-20
311,4.13E-20
312,3.99E-20
313,3.86E-20
314,3.73E-20
315,3.61E-20
316,3.48E-20
317,3.26E-20
318,2.82E-20
319,2.6E-20
320,2.41E-20
321,2.28E-20
322,2.175E-20
323,2.076E-20
324,1.951E-20
325,1.842E-20
326,1.71E-20
327,1.584E-20
328,1.397E-20
329,1.195E-20
330,9.5E-21
331,7.85E-21
332,6.72E-21
333,5.67E-21
334,4.9E-21
335,4.25E-21
336,3.57E-21
337,2.97E-21
338,2.57E-21
339,2.15E-21
340,1.73E-21
341,1.47E-21
342,1.23E-21
343,8.1E-22
344,5.9E-22
345,3.4E-22
346,2.5E-22
347,1.9E-22
348,1.5E-22
349,1.3E-22
350,1.1E-22
351,1E-22
352,9E-23
353,8E-23
354,5E-23
355,4E-23
356,3E-23
357,1E-23
358,1E-23
359,1E-23
